sha256	size	selection	origin (escaped)
784573505054e07e1e6068b6bcd920f26f99177430d2e356432c786d83e28452	1282	member-rule	bac-v10/amiga_charset/deep_freeze.txt
a9b039eba94a4a47ea879a33d8e8a27a166fa2313cfb4a074788a025fad44541	1509	member-rule	bac-v10/amiga_charset/deep_freeze2.txt
29b7800efa7f4f6a285f8463ecc07347e63d54aa9e45df27f2c72a0786b5e9fd	802	member-rule	bac-v10/amiga_charset/deep_space.txt
f2b08520cd39c94a04db9cb8118cb8b10bb20a164199b143514ade35fd06b735	1148	member-rule	bac-v10/amiga_charset/deep_space_six.txt
ad90b4d5bc37403d51aa596f5f8ba7fee715fee227ab77851773c6274dfe5e9a	1182	member-rule	bac-v10/amiga_charset/deep_thought.txt
0fc5268e69159d3992f23328033feca5a0e22e023edc1c25662a7669a6537833	1362	member-rule	bac-v10/amiga_charset/deep_waterz.txt
40869f6bbb1792c3e3c8fd72a90b972fe2d51bb15610fbc175befbd224b06f2b	1619	member-rule	bac-v10/amiga_charset/def_synticate.txt
0ca8c133874a4b0300636115c8ab55052b3f6b2994a35d1a363bc29664dcfc66	1120	member-rule	bac-v10/amiga_charset/delta_city.txt
63c2ea7cc43954d5e6c0d96b1a2eb4d7cf0a176767dca602677aecc35c543ddc	1223	member-rule	bac-v10/amiga_charset/delta_city2.txt
baefb23a32c8b19ec645075d1f722e4eba69209521e6b083ca156d41ec32c305	904	member-rule	bac-v10/amiga_charset/demonic_lands.txt
fce6eb05a3ef4c7650dadc919296b61f2ef9ab60727f372c950b6722445f51ae	1609	member-rule	bac-v10/amiga_charset/devils_point.txt
95def8bc4031e6c53beecbfad9ad8a886f63d98f11228b63493a3054b3f00880	1587	member-rule	bac-v10/amiga_charset/devils_shelter.txt
491bd7dd8d10cf78006fc74d41eb7b1ee21d1a8dd859559a95452a3f0465cfcd	1016	member-rule	bac-v10/amiga_charset/dial_hard.txt
b2dd642b6a1802cad2fd760e94df1c965ab5f6f8618be27178da3e5fc53ab2b9	814	member-rule	bac-v10/amiga_charset/dial_hard2.txt
07c48a3b5ca935e8aa46f64c60f4e130b6c077f49d1400f7d177fec6e0d27dd8	478	member-rule	bac-v10/amiga_charset/dial_hard3.txt
2923ec94861ab11907e7f088702616b69fc5c7129d3df53c7f1e777fc89a640d	1691	member-rule	bac-v10/amiga_charset/dial_hard4.txt
6f907c9d79a539db3b9d531154efecb24c7b1edfb906d33d82f1a3f935aac9b9	1088	member-rule	bac-v10/amiga_charset/digital_chaos.txt
b29ae2e0eb7514f97015e7bdbae0c6921736e2a3ec97a26cb77a2b23c21c5ff1	1076	member-rule	bac-v10/amiga_charset/digital_chaos2.txt
0017b8494c7723951bcf3fa58ffe5e5737f8e1ded5e378cdfd2de1109d0cca74	1525	member-rule	bac-v10/amiga_charset/digital_drugstore.txt
d985b116e32a318c379e62fa2a9ba506715a53e1c24041fe8a385afcb6aa7b4c	2475	member-rule	bac-v10/amiga_charset/digital_extasy.txt
e0a432e2047f74d9936439d91ec37b60c5fe8f64b68120b77178cc7279cde7eb	1725	member-rule	bac-v10/amiga_charset/digital_highway.txt
4cd0af38a6ba3ac043e5b7c30390231fa54b8a665a73ed916a487de00efeec92	1393	member-rule	bac-v10/amiga_charset/digital_threat.txt
eef597fe99e9244abaddb5bd611c485ae4a73ce9488dec9aa58e3553f2f1461a	1994	member-rule	bac-v10/amiga_charset/digital_world.txt
5c130eb209fae7af3cf558c8063b89df1419f6293e4e8dc2693c7c90ac3c9df1	1930	member-rule	bac-v10/amiga_charset/digital_zone.txt
0a8236c99606c88cda2318fa55594309ef8e9ab7798fb7d4f1eae154024639fe	793	member-rule	bac-v10/amiga_charset/dimentia.txt
e76d125c80e072a991b973dad082355b486c654a28816605d6fb0c106ecf8d61	1144	member-rule	bac-v10/amiga_charset/disorder.txt
ad778cbb74b34b64e23a83aadcbee3e975e742addc7f42bcf78fb01dcc432aae	715	member-rule	bac-v10/amiga_charset/distaste.txt
9c8ecd3723e0f051535842c73faaac0498c73b7e3527a602a7d3b43c8ecdb891	1334	member-rule	bac-v10/amiga_charset/distaste2.txt
fbca13253be2ebfe2a8ed5963414b1fd760ca6215ff24f5e3c9b239dbc06c355	1373	member-rule	bac-v10/amiga_charset/doom_of_extasy.txt
2bc28fa575413b584aa2303994442ba1a636b42518e8fcdd5e0e9cdab8090312	1320	member-rule	bac-v10/amiga_charset/doombase.txt
f0ceba00c13fcee07d0cf599090607b5d77091163d2ff9c81deb72697e81d5d3	1095	member-rule	bac-v10/amiga_charset/dope_house.txt
1ba376f05872e78710e7878f749d610b4bc71a41d74455d49a44db70f3b274b6	1536	member-rule	bac-v10/amiga_charset/down_under.txt
7d9dfd98eeb45fad6dd1ed6ac7cf2082b669473c147526f066776706e181e002	1431	member-rule	bac-v10/amiga_charset/downtown.txt
9743871ef850c7e1911b8f30aac3fc186184e48a3c85c298563478e75b4d1286	865	member-rule	bac-v10/amiga_charset/downtown2.txt
5f06beeafa71849e8ae3bd093b09ad956da7040d199619871eff23c004672c56	2221	member-rule	bac-v10/amiga_charset/draculas_castle.txt
17e285e6cf63245a040b233387b11dffe983054da2620fe889fd2c76346296be	2557	member-rule	bac-v10/amiga_charset/dream_factory.txt
fa46798de14c89bc3e954e13bd8df7d5f6900d918f614b564f7e79e6ae1c937a	1243	member-rule	bac-v10/amiga_charset/dream_scape.txt
1cb5328d20a6947e0df4c7faab8369d620b6e930d930480d731a45aa4e788d55	1045	member-rule	bac-v10/amiga_charset/dreamland.txt
a2b04976764aed70f833ca3f87f35a04f0a37a7c833e651ff0feecaf306c6d6c	832	member-rule	bac-v10/amiga_charset/dreamland2.txt
aaa4f004f74ff42ea586e07cc630c4a54943c7dfe1a3827124c8d2b5fc6f3f6c	679	member-rule	bac-v10/amiga_charset/dreamland3.txt
728191b944e2a7040a6ecfa13db06ddbd38f52eaf27a06aa822521dec5b9b0ae	1704	member-rule	bac-v10/amiga_charset/dreamland4.txt
b1d8f6d2a5ac64d134394a86471f3281eba743e188f4cc256a624e94d531691c	1824	member-rule	bac-v10/amiga_charset/dreamland5.txt
de5d054f9c3d40f010319dbe998ae2d280b0633f23ad90070cee24d8f3d74c41	1696	member-rule	bac-v10/amiga_charset/drive_by_shooting.txt
357ef844f1ac9d74279be07fdf7360f5580072a1647fc61b95cdc5e06b39510c	992	member-rule	bac-v10/amiga_charset/dropzone.txt
497678bde691d4d590392ff848a49981ec2d85b8ec333fa56acf11f9cda54c1c	1747	member-rule	bac-v10/amiga_charset/druids_keep.txt
31c566169f04994f4ff8b54651376daf98dca43b4f3f240e31ee46818873e803	1250	member-rule	bac-v10/amiga_charset/duk_n_cover.txt
4ec65ace34b2c87184b4d584fcbb11b7f7cf5973c432193985c019dcb0168efd	2320	member-rule	bac-v10/amiga_charset/dune_ii.txt
d69767082df5382ba41df3d7d7a7f7a6aed6c9f9c22a9c46ba8abe04492042c4	1409	member-rule	bac-v10/amiga_charset/dyer_maker.txt
52b06b47e42b9e15114e373667e55e419f2f69f1b1d70104eeafb2b142471ca1	1174	member-rule	bac-v10/amiga_charset/dyer_maker2.txt
8adeed2e1c7bb9a7bee8e33e098b4085c78b55faa6cd0bb5708853b6d0af1146	1599	member-rule	bac-v10/amiga_charset/dying_degree.txt
f0b2ea1de345eed60508130f86ad841e1b2de68c7455fd6ebe50ac6b1aaee865	1334	member-rule	bac-v10/amiga_charset/eagles_nest.txt
bf9b24a7e868b3ed4480c3b8c6cc9866a48c9342048342d4b006c42c3e1302b0	1645	member-rule	bac-v10/amiga_charset/eagles_nest2.txt
bc82ff645139cbdf02e0d2ce879c633e9194f80edf30d78c86b952e6541b04c1	689	member-rule	bac-v10/amiga_charset/east_bbs.txt
1b666dee06088b188ca7dafd4b1f4bd7b3dc78499918915ad20808d060b18d45	649	member-rule	bac-v10/amiga_charset/east_bbs2.txt
fd1018a81183b98360aac792e8aad703f4743975188a62e7ba70da0c208dbf11	1201	member-rule	bac-v10/amiga_charset/east_bbs3.txt
640cb677ee373f423ab45a486b778195ce12c5671f0b0dce6e5872d0b9e6a30d	1387	member-rule	bac-v10/amiga_charset/edge_of_insanity.txt
9d019b5f6895966905a133366470234a88e42e8c45d9db9ae3b08299c0f760fc	1746	member-rule	bac-v10/amiga_charset/edge_of_sanity.txt
4dfa112e63088a55ba4b949971266e22b7ae47a66b9451f59bbf158e0f721049	1165	member-rule	bac-v10/amiga_charset/el[ite].txt
c5546ecec1031161fc21bd44237ca5a08f2bbc059c1b14e7865b4cb0baefb496	1335	member-rule	bac-v10/amiga_charset/electric_chair.txt
e4ccf57cea412589519b662a1df5377b3fd98e30df7f0ddcd2fa0544191077c4	1955	member-rule	bac-v10/amiga_charset/electronic_confusion.txt
be27ee920272723954e8434412f8b4436ac4beda1391156b67d08f80e3de4bcc	1874	member-rule	bac-v10/amiga_charset/elite_seven.txt
1432da81fb6cdc6b20a9a21ccc4ae0692b75ab4d0b612e2fa98bef48f869b8cb	1546	member-rule	bac-v10/amiga_charset/elusive_dreams.txt
1d293090129df9b277a21f529dcb478daa4236ae6d8c34420b65122ca3834009	1589	member-rule	bac-v10/amiga_charset/elysium.txt
d41f838a58a46f590692ee2f156d0f011a92234411aeb104c4a85bb62b3db43e	2106	member-rule	bac-v10/amiga_charset/empire_of_the_damned.txt
248521e3d82aece5150b718d94fa0d34e828b2022b536c00511619928d6955b2	2775	member-rule	bac-v10/amiga_charset/end_of_the_world.txt
4726a7bd946029fd54513eaba20e7617c538ad416c2c52676919b5e55e0e7e64	1451	member-rule	bac-v10/amiga_charset/end_of_the_world2.txt
4ba2d2b23cd7022a9eb0988c93fe35882d527a91968f1692150e9d34ed2cda5b	1461	member-rule	bac-v10/amiga_charset/endless_death.txt
febb96de0062c70573be365c9f9317ba4620f84f9b4d0d9d8cc3365c7af76020	1511	member-rule	bac-v10/amiga_charset/endless_death2.txt
f35a8df1ef0ba7e07eaa7f062b04284fabc2d1d79625ba8858e972a05aa6a40e	1869	member-rule	bac-v10/amiga_charset/endless_pain.txt
246e76bd0e6e5fa5c94baa1f9655fd3ba707a6a0a88bf1d40b1febb2d578d83d	1124	member-rule	bac-v10/amiga_charset/endless_pain2.txt
2b0d4385c598f9dbf14a371ded445723f909ba87de97ea99b4cb9e91ef0e6330	2667	member-rule	bac-v10/amiga_charset/endless_pain3.txt
70eb861090dd6c54530837bb97f5a9e248f800eca1c29cf921e17ebf27dfa0dc	1460	member-rule	bac-v10/amiga_charset/endless_pain4.txt
0f0d59a2d8e24f7491a55dd81181d580b4a10355133aae3080cf90b232bf038f	1836	member-rule	bac-v10/amiga_charset/endless_pain5.txt
984cc8fbc37fce9f2a4f3e87bd7b5522bb6bfe4147204941d7fd20dc072523a5	1140	member-rule	bac-v10/amiga_charset/endless_pain6.txt
d8e5f3b7b384bd1d2de3c2e84cd2e6b8dbc2c84b515f1b86be43883732efff89	1233	member-rule	bac-v10/amiga_charset/enigma.txt
6f1c490b75ecf04dda31b77b72b079a180f70f246781ae8aad72276014ae323a	1952	member-rule	bac-v10/amiga_charset/entity.txt
f109567f2f40e223565043fadb80fd1c33fa5d1bef0571f39bc82714070177e5	1016	member-rule	bac-v10/amiga_charset/entity2.txt
52be71a1b15e5578e3f942fce03a9a6117673b5fccf9a71111e80cbf03433fb6	1205	member-rule	bac-v10/amiga_charset/eu4ia.txt
4fb26a0cf547691b395a00f90ad85ace0489ebfc6c5d604bdfe8f6203842c58c	813	member-rule	bac-v10/amiga_charset/eu4ia2.txt
2b60641b95943c40003dad99573413b4e26e1ddf31b7f3e80553bc11f59e7f6d	807	member-rule	bac-v10/amiga_charset/eu4ia3.txt
abb5cc07dc82bf614a697ab25182a52a2236f122525c2808a590d06596600002	1594	member-rule	bac-v10/amiga_charset/eu4ia4.txt
114cfad05d7f08759d3d36e4bea9e733bafd96146584fc735ee90b72f9ea7d53	922	member-rule	bac-v10/amiga_charset/european_service_center.txt
f394a0adb1b8280e3ef660d0016ebdb2930d8651377e36c6fa42ba2849919738	1753	member-rule	bac-v10/amiga_charset/european_service_center2.txt
c03d3fc944ecb6c26ceadaf39bb5638848f10e818aa8db3477b71cee0c86e82e	927	member-rule	bac-v10/amiga_charset/europes_heart.txt
dc880c1dba027177a80a1e542d3a294449fb33d50d039ea5c5d471574c687a4e	807	member-rule	bac-v10/amiga_charset/everyware.txt
6d30ac8fd3cdd1e6d11e769ad32ce424b99ac6849088fec1582a403af4003ede	934	member-rule	bac-v10/amiga_charset/evil_dead1.txt
014dc766890a29a33472e8abff4d0a36f8e720a317859d2d017d5f4fc8283a92	1212	member-rule	bac-v10/amiga_charset/evil_dead2.txt
3ea7ac28deb614b1390a9f2babf242fb98d5d0c42ad4b2079dc82cee71d9430c	1511	member-rule	bac-v10/amiga_charset/extreme_overload.txt
d61fbc0f9c7e33b1ff1b663c300d35971b36cc87f2a7a11f9d7079276c084221	1450	member-rule	bac-v10/amiga_charset/faceless_world.txt
69b826b33bb2bc1d17cf9228c0d5f3bd93fa30eba5dc8cbbbbc0c8d693acabae	1213	member-rule	bac-v10/amiga_charset/factory.txt
2f950ccabc6dbeacadd6f3ec2fbb19c82122736ac6533671fe85e9a4bdba7579	876	member-rule	bac-v10/amiga_charset/falsehood.txt
960d68cb5b581fb82c61ae4046cae257afd819ba86d93784384f37fdf41ed9e5	883	member-rule	bac-v10/amiga_charset/fantasia.txt
006fa391e2a926b21976f5245f269a4eb0bd7d884cebdd884a3def3ac5eef00c	1166	member-rule	bac-v10/amiga_charset/fantasia2.txt
2356f0e4c2f2a82ad2622dd857027cef1ae62fa01c6f145d72886b45e92efbfe	1487	member-rule	bac-v10/amiga_charset/fantasia3.txt
61292879fc5daf8f1662b3401edece7645e04b5cb032bde2d2d1e6d817db7033	1160	member-rule	bac-v10/amiga_charset/fantasia4.txt
bf43202be601dce73aadcc7e901f1c6ed719846d092dfe4b7747fca43bf046c1	863	member-rule	bac-v10/amiga_charset/fantazia.txt
af17ecce0c8483d1e7ac40cdf6e2ab3bf048f2fcdcfa7d24e4294c9d99f8c0f5	1135	member-rule	bac-v10/amiga_charset/fantazia2.txt
e20a503d77c99accba46a0467af11ec3df11950001bc2b477aa4c71eee375abe	866	member-rule	bac-v10/amiga_charset/far_out.txt
c103dbdaa7c4bd2fd933dff7f8b1f6acf042e619d37aef6b96426a37d0e8bb20	1027	member-rule	bac-v10/amiga_charset/far_out2.txt
7723638ca144a063935ed260640f785df9767691730641f032562ad89f2fa0d6	1286	member-rule	bac-v10/amiga_charset/far_out3.txt
92c6199624cb2944bab6d13c365a9b791004b94cdcc3420394a2c9d2f248c92b	796	member-rule	bac-v10/amiga_charset/fastline.txt
a2d45d580dd67897351c4cba5e6fd96a317ae548b3d22ff23e01b63271c5063c	1302	member-rule	bac-v10/amiga_charset/fastrax.txt
542f48fddb78df877a66d28b8e40572074a09bd078ac76859afadd8d6472cfef	1395	member-rule	bac-v10/amiga_charset/fatal_decision.txt
6d46139432d10d78fc66bbcd0f393987f75b3c08ec464fff1a2eaef5cb0113d8	1274	member-rule	bac-v10/amiga_charset/fatal_decision2.txt
b24c0d251e27a60d67886fd032c25bad36479902bc971b81170d8cea6a5f99d4	861	member-rule	bac-v10/amiga_charset/fatal_decision3.txt
dde2e8ec9b39dd1f427dbc39c24507c3dba42c2078f0e7cf2e4bbf29b74b14ba	1914	member-rule	bac-v10/amiga_charset/fatal_illusion.txt
002aadc6e66ddb06ceaffa9e1a472446fd594bb4e5b92a113e73792d1f9736ba	1092	member-rule	bac-v10/amiga_charset/fatal_illusion2.txt
94766dc92e37e7d6080f6182e30e5fa30f702420ba452255d3a44f2854144ba7	1396	member-rule	bac-v10/amiga_charset/fick_frosch_duene.txt
868cdf4feecd9f3e319157b55105e556ab74dbe412cb9538cdab3c1d36e05461	1353	member-rule	bac-v10/amiga_charset/fight_the_power.txt
4beaa63035e7c1a196781303fb52c70cbb09cd076525310914da00465a15280f	1315	member-rule	bac-v10/amiga_charset/final_eclipse.txt
98a0737aca0c31d39679d5898f07722414f18c89c824cef7f26327a5161ae6ca	1412	member-rule	bac-v10/amiga_charset/final_fantasy.txt
6237f210cf2334b9bf01cbd880901ac4fd85337996752e9af40faeb774fb5d9d	1883	member-rule	bac-v10/amiga_charset/final_fantasy2.txt
6545a6b468737f6300e0981d0692a61538f2c52a2efb92b8db1841fbedb6ba2b	1675	member-rule	bac-v10/amiga_charset/final_impact.txt
e7ba35f84650c6329c0e8c81bbbc9efd81a5cd9c4b01a53d1b7832bc75e164f1	1178	member-rule	bac-v10/amiga_charset/final_impact2.txt
c315511e5ca03f23282104a9cabb3f00bcd4320764357e880f6a5703ebf01c67	1775	member-rule	bac-v10/amiga_charset/final_impact3.txt
167dda38e3596ef344bd7018d8e762fab81b87dce696fd6b89643d601533efc1	1488	member-rule	bac-v10/amiga_charset/final_impact4.txt
3bcd8057ba245c46118d5a1fe6d18f31cf955021b68483cbf74feb53ac1467d8	1358	member-rule	bac-v10/amiga_charset/first_division.txt
fc5f00c752d2dd31a1daeca5f2d773342ce6ba63aa80af03a57c6a6f5186a6bb	1423	member-rule	bac-v10/amiga_charset/first_division2.txt
ed14b1fff93e0ce0ac9a955eca03d93f8440b100d206683c6041f58b13605702	994	member-rule	bac-v10/amiga_charset/flame_strike.txt
6d2bbb1af951e94007dbb6402c36186776e906584007f199b74ab4b3d4114898	1263	member-rule	bac-v10/amiga_charset/flashback.txt
acc23fb59e79180728f8a30d4ebdd0d6247e800b837472867921164f23293c4c	2505	member-rule	bac-v10/amiga_charset/flashback2.txt
2fe2ce208925a4b9196e14a66bfd7d6a89d39cd840c86897ac533ca2ffd4391a	1187	member-rule	bac-v10/amiga_charset/flashback3.txt
411234b8890bd872ef1058228c526dfeeb1d89b04caea7e54fb0568407702839	725	member-rule	bac-v10/amiga_charset/flashback4.txt
5eac68f110a5aaf264b3a085d51790ad251fcf3f6a9c1dd9d9ba2b49743e5b31	1777	member-rule	bac-v10/amiga_charset/flying_spirits.txt
e0ec7374467aa8d7403777a839dc5ab245e51068ed621e9802e139804d566e6a	2207	member-rule	bac-v10/amiga_charset/flying_spirits2.txt
454157bdfbc770cd033aab5a3be4f0f959876ed0ec7f2ee12308c2983ac64866	1556	member-rule	bac-v10/amiga_charset/forbidden_city.txt
efdd9e013e67ed3233ce4e8528c8791fb69478b2fd742753024ab36b86eb1703	1150	member-rule	bac-v10/amiga_charset/forbidden_entry.txt
4c5b327df02229e2bf75ecfcd8b30f729ebe3841107d2afd456a9ae6c1b7826e	1680	member-rule	bac-v10/amiga_charset/forbidden_planet.txt
f2eca0bc00de4e5efd9cf410b171e0e5feae30a8a5b365ecef8aed12db907fbf	1278	member-rule	bac-v10/amiga_charset/forgotten_realms.txt
75744aa2eea5f88645a1eadc83979eb926e973f316b88e292edc8573b1223eed	951	member-rule	bac-v10/amiga_charset/foundation.txt
fdc0210c5c42aedf9deca6982fc2e830fdda55bd4efb3fc0753188a0d51f23e2	1947	member-rule	bac-v10/amiga_charset/franks_palace.txt
4e1957ae5ddf5591e538ff1a87eca244d3bb346c935c03b02f105c966b688190	844	member-rule	bac-v10/amiga_charset/free_station.txt
c76872364db3b96a867e1b0052bd09202941c86f2e46141107c483171d157364	700	member-rule	bac-v10/amiga_charset/freedom.txt
19711f60739aed91e73f5ad1ac762151825c6580f4ee5e16090b9a39acf43fcd	1617	member-rule	bac-v10/amiga_charset/freek_world.txt
4970872e414c3ff17bebe241e8ea5b6b14ab02f7a5306236215860ce42575082	1410	member-rule	bac-v10/amiga_charset/freek_world2.txt
13e2c869f91b1927499d04eab3a5126f482b7c218329bbeff666b094a2f0d7f6	1808	member-rule	bac-v10/amiga_charset/freek_world3.txt
af852bc69a871813ad36b40b8d75a7bc78d708ed25ccf58ebd7556f9af69d967	2254	member-rule	bac-v10/amiga_charset/freek_world4.txt
e6574b8bd2e733a961cced7f6d709da120d6a3c80f9b285e1d02cea612bfc24c	1471	member-rule	bac-v10/amiga_charset/freek_world5.txt
e814c70e42227c98128da287e0b5e0231f18bb1d90eb3ed0124efbfd3a23be58	903	member-rule	bac-v10/amiga_charset/freeside.txt
42d567d79675fb43858e69dd577a55c2952f445b9efbc8b05b9386f6021f5501	1000	member-rule	bac-v10/amiga_charset/freeside2.txt
260f0cd94323a426d1d1834a1f0e406ba7a907cf2b6ce6f6cd1c8113297586a2	881	member-rule	bac-v10/amiga_charset/freeside3.txt
d6575aeef4c929f841dea3a75fbced2b8959f251d334786eee60c49afe212bb3	1160	member-rule	bac-v10/amiga_charset/freeside4.txt
77be0332300caf5b2bee9375bde0e2263cc56e442c2a6748ad6d26a19dbaf044	656	member-rule	bac-v10/amiga_charset/freeside5.txt
80b80277270cd08ef06caab41b528f32bce001b9f38e06b800629527ddbc2d49	1088	member-rule	bac-v10/amiga_charset/freeside6.txt
2ff867edea7ccad62c662f1cf1b69f265c3cbdb759c98f7d8da42ce7c6282ac0	873	member-rule	bac-v10/amiga_charset/freeside7.txt
db0fc305755c19f44bb226aa2e1a5a809752eca3bdb84cba3eabe6661373fb0c	1217	member-rule	bac-v10/amiga_charset/freezing_moon.txt
e6039a7ffcb68ad1a8c45aa35301237a20f0ba05fbdad90f9bbac6f0e3e6d9e6	1427	member-rule	bac-v10/amiga_charset/freezing_moon2.txt
772ba3bbea2a935d92010572dcad3a9a0664449e9015352f81377835ba4279af	3350	member-rule	bac-v10/amiga_charset/freezone.txt
b21a56e0e96a25a4dd3354b2a1bce7a24b5a1819fb6ed0d00986f7e11b26a308	1477	member-rule	bac-v10/amiga_charset/frozen_dreams.txt
343fc810ce3c67521134f648f193cbe94ce27aef372610d93eb3a1d8d0f43cfd	1019	member-rule	bac-v10/amiga_charset/fuck_what_u_heard.txt
4d66ca17933ce9e50120b8cde6753c8dc28012d89dcfde276d63927539831758	500	member-rule	bac-v10/amiga_charset/fucktory1.txt
131d5a4f4d135ad1ed83044eff5022039f09057c8d89665de9a00bd85492eeea	1495	member-rule	bac-v10/amiga_charset/fucktory2.txt
129a42d68c55336fae7a9eda11a289673184c60df2b966bf3bc105a44c30656a	1490	member-rule	bac-v10/amiga_charset/fun_house.txt
5409070d26b9fd5caf247ff8da3e9388ce45aebe6e1e8354ea0d006193f8ae59	1403	member-rule	bac-v10/amiga_charset/fungus_island.txt
9b32c1d86a7ce10d6223b7afc680d73e1e8b625417d3ac6cc0a0e9b03fdd56a7	1494	member-rule	bac-v10/amiga_charset/future_entrance.txt
649b9b60892ebc6e14ea4dec24802bba926493e64c3ad23393c45a377db57686	906	member-rule	bac-v10/amiga_charset/future_shock.txt
9598086e305605ccbf9ff45309a554192970d472249a1b430e10c60e6094f7aa	993	member-rule	bac-v10/amiga_charset/galactic_zone.txt
7849bcd9a2c6c5a9c388dbf4ea51c9f59642d21f10b4de153e4a010bf3f98e51	1761	member-rule	bac-v10/amiga_charset/gangbang.txt
c857aac13f010ba9516c10c5392e9f4510d861d7851da6b25e9e23e769e00285	1412	member-rule	bac-v10/amiga_charset/garden_of_eden.txt
1c3699bd6960dd5c191a75dee53b67a30b36f26ee493e50f47741cb6a63b1f2e	1843	member-rule	bac-v10/amiga_charset/gates_of_asgard.txt
ee22984570985fbfc706a6c8d639a803ac191f6c5a2133e853e26fd6cc274c61	949	member-rule	bac-v10/amiga_charset/gateway.txt
769b18c70e4a469b4fbc32143613ff6a17777d71c74176d7d58985bd18f8c352	1363	member-rule	bac-v10/amiga_charset/genetic_waste.txt
6bb11cdc2674ad96e942dcb37d541b712802ad4b1f7ef138bc435e79d074f8f0	1298	member-rule	bac-v10/amiga_charset/ghost_city.txt
91af723b3b751daf8b36818dd905d76259248019ae230420466905ac82a6347f	1153	member-rule	bac-v10/amiga_charset/ghost_house.txt
c9eb6b47da2794f3053138b113a7605f304a1d1c51989dd917e864ed006ff005	1228	member-rule	bac-v10/amiga_charset/ghost_shadow.txt
4faf0844d04bc752ff814bed5940537e49a882d7839913499908b1cfc1a5a851	1437	member-rule	bac-v10/amiga_charset/golden_image.txt
7dd13b75152e535dae373e8545da11942c4a4e3bb897c8a7f823f90f0bb32c62	629	member-rule	bac-v10/amiga_charset/gorezone.txt
00f3e32269098a206b5ad936ac7a7483a80c11889addd9d977b88ffd8dad73c0	1015	member-rule	bac-v10/amiga_charset/gorezone2.txt
545640b2b51b7191bbf7a194dfc09c316b1ae2bc81cb72d003d269e9c28f8305	1003	member-rule	bac-v10/amiga_charset/gotham_city.txt
fb21efe5d298d9aa5771a48c1934a024c9796ec19dc3af4b3fcc7f4795fc710c	459	member-rule	bac-v10/amiga_charset/guru_heaven.txt
9ed5fba24b799e8cbb84267c23da8872e154fb7279e970cf54f00bb8749acf6d	1540	member-rule	bac-v10/amiga_charset/hackers_party.txt
19445cb2573816f24d129f9d79758837c1d8ac25241f1891b6450d111a6ce42a	1259	member-rule	bac-v10/amiga_charset/hall_of_fame_(GER).txt
379d79b3a69c702ffebb9e1cbf597a555cb887fad783aa9b2a9529281de4db3d	1679	member-rule	bac-v10/amiga_charset/hall_of_fame_(SE).txt
9bb154dc4919ccdd05c2c2566911826c1414b4b2d7a93b271ddda2c6f17ed2eb	1832	member-rule	bac-v10/amiga_charset/hall_of_fame_(USA).txt
1f4bc4da74791ab57e6819e20bfb7a1ba62ec42c1a3c8e33f2c9bfd9d6c01712	1517	member-rule	bac-v10/amiga_charset/hangover.txt
b0a18462cc352b597b5d5caa159ac85b2d0ba842663c69727c14325d01b34653	1617	member-rule	bac-v10/amiga_charset/happy_nation.txt
bc0407d5617c161136ae9e38115aec7a860784178123a0bd20b78e93689fa060	946	member-rule	bac-v10/amiga_charset/hardwired.txt
1020dcacf3e1fe9ae5dc4547d547e5b7e448637b3402cbcbb2a30c7a1d710d8b	632	member-rule	bac-v10/amiga_charset/hardwired2.txt
36f3976cdf60d533d09c69a75124be979d59bcbdb59c05bb49c50ba7e9b6d357	1219	member-rule	bac-v10/amiga_charset/hazard_two.txt
0ef1371aafc07acdca3ca76a7f5d5c4d7b2abb2cc838cdd4a256c5db2ea9e3db	862	member-rule	bac-v10/amiga_charset/hazard_two2.txt
daef73d40abfbe26c0e52d36b90a6abfea90dc7587299e44754e7d08c028f3c2	1514	member-rule	bac-v10/amiga_charset/heal_the_world.txt
60924445040e8a24ecb2ddff9381eb1d319f04693bb538cf747cfbaffee205ed	1656	member-rule	bac-v10/amiga_charset/heal_the_world2.txt
01a046f4b249f3effc80a87ecacc977dc0f7aa967a35abdcdbf622a7ae210cda	1224	member-rule	bac-v10/amiga_charset/heavenly_valley.txt
841e2f057ede980d2e72d6d924920f3095121b02d11e80e2708c9265b850f185	2084	member-rule	bac-v10/amiga_charset/heavens_door.txt
519b8085be047787921da9de145e508d48f491b4a614f77566353c9c982bc574	973	member-rule	bac-v10/amiga_charset/heavens_door2.txt
2ec10513b678818701a15672f7aa7cd9be22196536269d4fb3cb81095e4a37a5	1231	member-rule	bac-v10/amiga_charset/hellgate.txt
